model,sample,sampled_stiffness_loss_pct,sampled_plastic_strain_index,sampled_relative_deformation_demand_index
constant_suction,133,0.0,0.00017828036958213522,1.0178280369582136
constant_suction,134,0.0,0.0001924404693165658,1.0192440469316566
constant_suction,135,0.0,0.00016989678576418825,1.0169896785764188
constant_suction,136,0.0,0.00021614305266037941,1.021614305266038
constant_suction,137,0.0,0.00017913064411994738,1.0179130644119947
constant_suction,138,0.0,0.00020295334614709365,1.0202953346147094
constant_suction,139,0.0,0.00018466395217719335,1.0184663952177193
constant_suction,140,0.0,0.00015989942678503924,1.015989942678504
constant_suction,141,0.0,0.0001488000883332371,1.0148800088333236
constant_suction,142,0.0,0.00020662249783211505,1.0206622497832114
constant_suction,143,0.0,0.00013768185406295037,1.013768185406295
constant_suction,144,0.0,0.00014363048503368637,1.0143630485033686
constant_suction,145,0.0,0.00015621556633735336,1.0156215566337354
constant_suction,146,0.0,0.0001800854796964394,1.018008547969644
constant_suction,147,0.0,0.00020319065011896375,1.0203190650118963
constant_suction,148,0.0,0.00015296682948411682,1.0152966829484116
constant_suction,149,0.0,0.0001307635610390675,1.0130763561039067
constant_suction,150,0.0,0.00011072218205570291,1.0110722182055703
constant_suction,151,0.0,0.00014106807750520183,1.0141068077505202
constant_suction,152,0.0,0.00016431945233971217,1.0164319452339712
constant_suction,153,0.0,0.00019100867677513889,1.019100867677514
constant_suction,154,0.0,0.00011199658521478489,1.0111996585214784
constant_suction,155,0.0,0.000208399196245088,1.0208399196245088
constant_suction,156,0.0,0.0002514370130762154,1.0251437013076214
constant_suction,157,0.0,0.00020993637835554045,1.020993637835554
constant_suction,158,0.0,0.00014531737350069525,1.0145317373500695
constant_suction,159,0.0,0.00017806211015007186,1.0178062110150072
constant_suction,160,0.0,0.00011134798798866286,1.0111347987988664
constant_suction,161,0.0,0.00010517577246452782,1.0105175772464527
constant_suction,162,0.0,0.0001739703316336198,1.017397033163362
constant_suction,163,0.0,0.00011961566012808056,1.011961566012808
constant_suction,164,0.0,0.00017382307263464695,1.0173823072634647
constant_suction,165,0.0,0.00014734986035500546,1.0147349860355006
constant_suction,166,0.0,0.00016680117129331222,1.0166801171293312
constant_suction,167,0.0,0.0001653046708797877,1.0165304670879787
constant_suction,168,0.0,0.00013634997559290756,1.0136349975592907
constant_suction,169,0.0,0.0001897298289492967,1.0189729828949297
constant_suction,170,0.0,0.00018616424540457104,1.0186164245404572
constant_suction,171,0.0,0.0001671108255092634,1.0167110825509262
constant_suction,172,0.0,0.00016328327085627143,1.0163283270856271
constant_suction,173,0.0,0.0002472557591538986,1.02472557591539
constant_suction,174,0.0,0.00016056709325565718,1.0160567093255657
constant_suction,175,0.0,0.00013654052450682053,1.013654052450682
constant_suction,176,0.0,0.00019174091790243947,1.0191740917902439
constant_suction,177,0.0,0.0002173699542677768,1.0217369954267776
constant_suction,178,0.0,0.00014870922782048022,1.014870922782048
constant_suction,179,0.0,0.00014777010641691332,1.0147770106416913
constant_suction,180,0.0,0.0001429676429318811,1.0142967642931882
constant_suction,181,0.0,0.00012219945603985388,1.0122199456039853
constant_suction,182,0.0,0.00016484014233969605,1.0164840142339695
